NAME_ENGL,ISO3_CODE,total,value,pillar_num,commitment_num,note,group,group_value,year,row_id,x,y,pillar_num_cardinal,pillar_txt,commitment_num_cardinal,commitment_txt_cardinal,fx,fy
Chad,TCD,90,NA,1,1,NA,Leading,NA,2021,28,3,NA,1,Connectivity and infrastructure,1,ICT Development Index,2,35
Chad,TCD,90,79,1,2,NA,Leading,On track,2021,28,3,78.39001024607569,1,Connectivity and infrastructure,2,Global Internet Shutdowns,2,35
Chad,TCD,90,NA,1,3,NA,Leading,NA,2021,28,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,2,35
Chad,TCD,90,59,2,4,NA,Leading,Catching up,2021,28,3,57.12045508623123,2,Rights and freedoms,4,Freedom on the Net,2,35
Chad,TCD,90,NA,2,5,NA,Leading,NA,2021,28,3,NA,2,Rights and freedoms,5,Freedom in the World,2,35
Chad,TCD,90,76,2,6,NA,Leading,On track,2021,28,3,74.56176332850009,2,Rights and freedoms,6,Rule of Law Index,2,35
Chad,TCD,90,94,3,7,NA,Leading,Leading,2021,28,3,93.85952228680253,3,Responsibility and sustainability,7,Global E-Waste Monitor,2,35
Chad,TCD,90,75,3,8,NA,Leading,On track,2021,28,3,73.51255489140749,3,Responsibility and sustainability,8,Global Index on Responsible AI,2,35
Chad,TCD,90,95,3,9,NA,Leading,Leading,2021,28,3,95.50416974723339,3,Responsibility and sustainability,9,Digital Trade Integration Index,2,35
Chad,TCD,90,44,4,10,NA,Leading,Off track,2021,28,3,42.43122822139412,4,Trust and resilience,10,Global Cybersecurity Index,2,35
Chad,TCD,90,68,4,11,NA,Leading,On track,2021,28,3,66.12556185852736,4,Trust and resilience,11,Internet Resilience Index,2,35
Chad,TCD,90,69,4,12,NA,Leading,On track,2021,28,3,70.2249565757811,4,Trust and resilience,12,Accountability Index,2,35
Chile,CHL,39,57,1,1,NA,Off track,Catching up,2021,29,3,55.99512833263725,1,Connectivity and infrastructure,1,ICT Development Index,3,35
Chile,CHL,39,85,1,2,NA,Off track,Leading,2021,29,3,86.58837956748903,1,Connectivity and infrastructure,2,Global Internet Shutdowns,3,35
Chile,CHL,39,NA,1,3,NA,Off track,NA,2021,29,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,3,35
Chile,CHL,39,30,2,4,NA,Off track,Off track,2021,29,3,29.372075524181128,2,Rights and freedoms,4,Freedom on the Net,3,35
Chile,CHL,39,49,2,5,NA,Off track,Off track,2021,29,3,48.9502212703228,2,Rights and freedoms,5,Freedom in the World,3,35
Chile,CHL,39,98,2,6,NA,Off track,Leading,2021,29,3,97.54801375139505,2,Rights and freedoms,6,Rule of Law Index,3,35
Chile,CHL,39,NA,3,7,NA,Off track,NA,2021,29,3,NA,3,Responsibility and sustainability,7,Global E-Waste Monitor,3,35
Chile,CHL,39,74,3,8,NA,Off track,On track,2021,29,3,72.8709667250514,3,Responsibility and sustainability,8,Global Index on Responsible AI,3,35
Chile,CHL,39,48,3,9,NA,Off track,Off track,2021,29,3,49.23807368427515,3,Responsibility and sustainability,9,Digital Trade Integration Index,3,35
Chile,CHL,39,NA,4,10,NA,Off track,NA,2021,29,3,NA,4,Trust and resilience,10,Global Cybersecurity Index,3,35
Chile,CHL,39,88,4,11,NA,Off track,Leading,2021,29,3,87.42919867299497,4,Trust and resilience,11,Internet Resilience Index,3,35
Chile,CHL,39,95,4,12,NA,Off track,Leading,2021,29,3,95.64255680982023,4,Trust and resilience,12,Accountability Index,3,35
China,CHN,89,52,1,1,NA,Leading,Catching up,2021,30,3,51.65082055609673,1,Connectivity and infrastructure,1,ICT Development Index,4,35
China,CHN,89,73,1,2,NA,Leading,On track,2021,30,3,74.86308265291154,1,Connectivity and infrastructure,2,Global Internet Shutdowns,4,35
China,CHN,89,1,1,3,NA,Leading,Off track,2021,30,3,2.602351971901953,1,Connectivity and infrastructure,3,Network Readiness Index,4,35
China,CHN,89,36,2,4,NA,Leading,Off track,2021,30,3,36.16055167745799,2,Rights and freedoms,4,Freedom on the Net,4,35
China,CHN,89,28,2,5,NA,Leading,Off track,2021,30,3,26.999672586098313,2,Rights and freedoms,5,Freedom in the World,4,35
China,CHN,89,100,2,6,NA,Leading,Leading,2021,30,3,99.07837208081037,2,Rights and freedoms,6,Rule of Law Index,4,35
China,CHN,89,NA,3,7,NA,Leading,NA,2021,30,3,NA,3,Responsibility and sustainability,7,Global E-Waste Monitor,4,35
China,CHN,89,45,3,8,NA,Leading,Off track,2021,30,3,44.7773738251999,3,Responsibility and sustainability,8,Global Index on Responsible AI,4,35
China,CHN,89,11,3,9,NA,Leading,Off track,2021,30,3,10.283372131176293,3,Responsibility and sustainability,9,Digital Trade Integration Index,4,35
China,CHN,89,59,4,10,NA,Leading,Catching up,2021,30,3,59.86849786620587,4,Trust and resilience,10,Global Cybersecurity Index,4,35
China,CHN,89,73,4,11,NA,Leading,On track,2021,30,3,74.98023526743054,4,Trust and resilience,11,Internet Resilience Index,4,35
China,CHN,89,4,4,12,NA,Leading,Off track,2021,30,3,3.9543437184765935,4,Trust and resilience,12,Accountability Index,4,35
Congo,COG,83,NA,1,1,NA,Leading,NA,2021,31,3,NA,1,Connectivity and infrastructure,1,ICT Development Index,0,36
Congo,COG,83,NA,1,2,NA,Leading,NA,2021,31,3,NA,1,Connectivity and infrastructure,2,Global Internet Shutdowns,0,36
Congo,COG,83,79,1,3,NA,Leading,On track,2021,31,3,77.92864607460797,1,Connectivity and infrastructure,3,Network Readiness Index,0,36
Congo,COG,83,20,2,4,NA,Leading,Off track,2021,31,3,21.528225982561707,2,Rights and freedoms,4,Freedom on the Net,0,36
Congo,COG,83,NA,2,5,NA,Leading,NA,2021,31,3,NA,2,Rights and freedoms,5,Freedom in the World,0,36
Congo,COG,83,72,2,6,NA,Leading,On track,2021,31,3,73.68923439923674,2,Rights and freedoms,6,Rule of Law Index,0,36
Congo,COG,83,100,3,7,NA,Leading,Leading,2021,31,3,100.68747336603701,3,Responsibility and sustainability,7,Global E-Waste Monitor,0,36
Congo,COG,83,82,3,8,NA,Leading,Leading,2021,31,3,80.78214170411229,3,Responsibility and sustainability,8,Global Index on Responsible AI,0,36
Congo,COG,83,27,3,9,NA,Leading,Off track,2021,31,3,26.891526953317225,3,Responsibility and sustainability,9,Digital Trade Integration Index,0,36
Congo,COG,83,61,4,10,NA,Leading,Catching up,2021,31,3,60.41353875398636,4,Trust and resilience,10,Global Cybersecurity Index,0,36
Congo,COG,83,84,4,11,NA,Leading,Leading,2021,31,3,85.26270762272179,4,Trust and resilience,11,Internet Resilience Index,0,36
Congo,COG,83,2,4,12,NA,Leading,Off track,2021,31,3,3.4716948391869664,4,Trust and resilience,12,Accountability Index,0,36
Costa Rica,CRI,47,74,1,1,NA,Off track,On track,2021,32,3,75.66503291670233,1,Connectivity and infrastructure,1,ICT Development Index,1,36
Costa Rica,CRI,47,54,1,2,NA,Off track,Catching up,2021,32,3,52.43237456306815,1,Connectivity and infrastructure,2,Global Internet Shutdowns,1,36
Costa Rica,CRI,47,18,1,3,NA,Off track,Off track,2021,32,3,19.834683916531503,1,Connectivity and infrastructure,3,Network Readiness Index,1,36
Costa Rica,CRI,47,21,2,4,NA,Off track,Off track,2021,32,3,20.235302208922803,2,Rights and freedoms,4,Freedom on the Net,1,36
Costa Rica,CRI,47,77,2,5,NA,Off track,On track,2021,32,3,75.40284866839647,2,Rights and freedoms,5,Freedom in the World,1,36
Costa Rica,CRI,47,55,2,6,NA,Off track,Catching up,2021,32,3,55.52790991961956,2,Rights and freedoms,6,Rule of Law Index,1,36
Costa Rica,CRI,47,NA,3,7,NA,Off track,NA,2021,32,3,NA,3,Responsibility and sustainability,7,Global E-Waste Monitor,1,36
Costa Rica,CRI,47,84,3,8,NA,Off track,Leading,2021,32,3,82.34429797157645,3,Responsibility and sustainability,8,Global Index on Responsible AI,1,36
Costa Rica,CRI,47,34,3,9,NA,Off track,Off track,2021,32,3,33.81328891310841,3,Responsibility and sustainability,9,Digital Trade Integration Index,1,36
Costa Rica,CRI,47,NA,4,10,NA,Off track,NA,2021,32,3,NA,4,Trust and resilience,10,Global Cybersecurity Index,1,36
Costa Rica,CRI,47,NA,4,11,NA,Off track,NA,2021,32,3,NA,4,Trust and resilience,11,Internet Resilience Index,1,36
Costa Rica,CRI,47,NA,4,12,NA,Off track,NA,2021,32,3,NA,4,Trust and resilience,12,Accountability Index,1,36
Croatia,HRV,64,91,1,1,NA,Catching up,Leading,2021,34,3,90.98657518997788,1,Connectivity and infrastructure,1,ICT Development Index,2,36
Croatia,HRV,64,44,1,2,NA,Catching up,Off track,2021,34,3,42.48443630617112,1,Connectivity and infrastructure,2,Global Internet Shutdowns,2,36
Croatia,HRV,64,92,1,3,NA,Catching up,Leading,2021,34,3,90.4595661945641,1,Connectivity and infrastructure,3,Network Readiness Index,2,36
Croatia,HRV,64,100,2,4,NA,Catching up,Leading,2021,34,3,100.37943583913147,2,Rights and freedoms,4,Freedom on the Net,2,36
Croatia,HRV,64,60,2,5,NA,Catching up,Catching up,2021,34,3,59.601775587536395,2,Rights and freedoms,5,Freedom in the World,2,36
Croatia,HRV,64,7,2,6,NA,Catching up,Off track,2021,34,3,6.263541798107326,2,Rights and freedoms,6,Rule of Law Index,2,36
Croatia,HRV,64,50,3,7,NA,Catching up,Off track,2021,34,3,48.01414422225207,3,Responsibility and sustainability,7,Global E-Waste Monitor,2,36
Croatia,HRV,64,53,3,8,NA,Catching up,Catching up,2021,34,3,53.6600416302681,3,Responsibility and sustainability,8,Global Index on Responsible AI,2,36
Croatia,HRV,64,55,3,9,NA,Catching up,Catching up,2021,34,3,56.66342967841774,3,Responsibility and sustainability,9,Digital Trade Integration Index,2,36
Croatia,HRV,64,NA,4,10,NA,Catching up,NA,2021,34,3,NA,4,Trust and resilience,10,Global Cybersecurity Index,2,36
Croatia,HRV,64,2,4,11,NA,Catching up,Off track,2021,34,3,2.7232757322490215,4,Trust and resilience,11,Internet Resilience Index,2,36
Croatia,HRV,64,32,4,12,NA,Catching up,Off track,2021,34,3,31.547864025458694,4,Trust and resilience,12,Accountability Index,2,36
Cuba,CUB,77,53,1,1,NA,On track,Catching up,2021,35,3,52.90506408363581,1,Connectivity and infrastructure,1,ICT Development Index,3,36
Cuba,CUB,77,89,1,2,NA,On track,Leading,2021,35,3,87.7343627428636,1,Connectivity and infrastructure,2,Global Internet Shutdowns,3,36
Cuba,CUB,77,56,1,3,NA,On track,Catching up,2021,35,3,56.308048367500305,1,Connectivity and infrastructure,3,Network Readiness Index,3,36
Cuba,CUB,77,47,2,4,NA,On track,Off track,2021,35,3,45.326097135432065,2,Rights and freedoms,4,Freedom on the Net,3,36
Cuba,CUB,77,76,2,5,NA,On track,On track,2021,35,3,77.92455725651234,2,Rights and freedoms,5,Freedom in the World,3,36
Cuba,CUB,77,90,2,6,NA,On track,Leading,2021,35,3,89.74331367202103,2,Rights and freedoms,6,Rule of Law Index,3,36
Cuba,CUB,77,73,3,7,NA,On track,On track,2021,35,3,73.26208163704723,3,Responsibility and sustainability,7,Global E-Waste Monitor,3,36
Cuba,CUB,77,NA,3,8,NA,On track,NA,2021,35,3,NA,3,Responsibility and sustainability,8,Global Index on Responsible AI,3,36
Cuba,CUB,77,63,3,9,NA,On track,Catching up,2021,35,3,61.55053590424359,3,Responsibility and sustainability,9,Digital Trade Integration Index,3,36
Cuba,CUB,77,84,4,10,NA,On track,Leading,2021,35,3,85.7046621767804,4,Trust and resilience,10,Global Cybersecurity Index,3,36
Cuba,CUB,77,68,4,11,NA,On track,On track,2021,35,3,68.95411259774119,4,Trust and resilience,11,Internet Resilience Index,3,36
Cuba,CUB,77,69,4,12,NA,On track,On track,2021,35,3,69.60502979066223,4,Trust and resilience,12,Accountability Index,3,36
Czechia,CZE,96,NA,1,1,NA,Leading,NA,2021,36,3,NA,1,Connectivity and infrastructure,1,ICT Development Index,4,36
Czechia,CZE,96,NA,1,2,NA,Leading,NA,2021,36,3,NA,1,Connectivity and infrastructure,2,Global Internet Shutdowns,4,36
Czechia,CZE,96,NA,1,3,NA,Leading,NA,2021,36,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,4,36
Czechia,CZE,96,57,2,4,NA,Leading,Catching up,2021,36,3,57.645129590295255,2,Rights and freedoms,4,Freedom on the Net,4,36
Czechia,CZE,96,97,2,5,NA,Leading,Leading,2021,36,3,95.33151273988187,2,Rights and freedoms,5,Freedom in the World,4,36
Czechia,CZE,96,63,2,6,NA,Leading,Catching up,2021,36,3,64.55152916256338,2,Rights and freedoms,6,Rule of Law Index,4,36
Czechia,CZE,96,44,3,7,NA,Leading,Off track,2021,36,3,44.64499181043357,3,Responsibility and sustainability,7,Global E-Waste Monitor,4,36
Czechia,CZE,96,NA,3,8,NA,Leading,NA,2021,36,3,NA,3,Responsibility and sustainability,8,Global Index on Responsible AI,4,36
Czechia,CZE,96,48,3,9,NA,Leading,Off track,2021,36,3,49.82732147630304,3,Responsibility and sustainability,9,Digital Trade Integration Index,4,36
Czechia,CZE,96,61,4,10,NA,Leading,Catching up,2021,36,3,59.03103944286704,4,Trust and resilience,10,Global Cybersecurity Index,4,36
Czechia,CZE,96,NA,4,11,NA,Leading,NA,2021,36,3,NA,4,Trust and resilience,11,Internet Resilience Index,4,36
Czechia,CZE,96,NA,4,12,NA,Leading,NA,2021,36,3,NA,4,Trust and resilience,12,Accountability Index,4,36
Côte D’Ivoire,CIV,100,41,1,1,NA,Leading,Off track,2021,33,3,42.68077499046922,1,Connectivity and infrastructure,1,ICT Development Index,0,37
Côte D’Ivoire,CIV,100,NA,1,2,NA,Leading,NA,2021,33,3,NA,1,Connectivity and infrastructure,2,Global Internet Shutdowns,0,37
Côte D’Ivoire,CIV,100,47,1,3,NA,Leading,Off track,2021,33,3,46.2782662268728,1,Connectivity and infrastructure,3,Network Readiness Index,0,37
Côte D’Ivoire,CIV,100,NA,2,4,NA,Leading,NA,2021,33,3,NA,2,Rights and freedoms,4,Freedom on the Net,0,37
Côte D’Ivoire,CIV,100,NA,2,5,NA,Leading,NA,2021,33,3,NA,2,Rights and freedoms,5,Freedom in the World,0,37
Côte D’Ivoire,CIV,100,82,2,6,NA,Leading,Leading,2021,33,3,80.50060150586069,2,Rights and freedoms,6,Rule of Law Index,0,37
Côte D’Ivoire,CIV,100,77,3,7,NA,Leading,On track,2021,33,3,78.36573874391615,3,Responsibility and sustainability,7,Global E-Waste Monitor,0,37
Côte D’Ivoire,CIV,100,NA,3,8,NA,Leading,NA,2021,33,3,NA,3,Responsibility and sustainability,8,Global Index on Responsible AI,0,37
Côte D’Ivoire,CIV,100,34,3,9,NA,Leading,Off track,2021,33,3,33.67793109733611,3,Responsibility and sustainability,9,Digital Trade Integration Index,0,37
Côte D’Ivoire,CIV,100,38,4,10,NA,Leading,Off track,2021,33,3,38.34867115598172,4,Trust and resilience,10,Global Cybersecurity Index,0,37
Côte D’Ivoire,CIV,100,82,4,11,NA,Leading,Leading,2021,33,3,82.65369952656329,4,Trust and resilience,11,Internet Resilience Index,0,37
Côte D’Ivoire,CIV,100,NA,4,12,NA,Leading,NA,2021,33,3,NA,4,Trust and resilience,12,Accountability Index,0,37
Democratic Republic of The Congo,COD,65,NA,1,1,NA,Catching up,NA,2021,37,3,NA,1,Connectivity and infrastructure,1,ICT Development Index,1,37
Democratic Republic of The Congo,COD,65,82,1,2,NA,Catching up,Leading,2021,37,3,81.91243928764015,1,Connectivity and infrastructure,2,Global Internet Shutdowns,1,37
Democratic Republic of The Congo,COD,65,43,1,3,NA,Catching up,Off track,2021,37,3,43.1651140647009,1,Connectivity and infrastructure,3,Network Readiness Index,1,37
Democratic Republic of The Congo,COD,65,70,2,4,NA,Catching up,On track,2021,37,3,68.9806985091418,2,Rights and freedoms,4,Freedom on the Net,1,37
Democratic Republic of The Congo,COD,65,NA,2,5,NA,Catching up,NA,2021,37,3,NA,2,Rights and freedoms,5,Freedom in the World,1,37
Democratic Republic of The Congo,COD,65,NA,2,6,NA,Catching up,NA,2021,37,3,NA,2,Rights and freedoms,6,Rule of Law Index,1,37
Democratic Republic of The Congo,COD,65,NA,3,7,NA,Catching up,NA,2021,37,3,NA,3,Responsibility and sustainability,7,Global E-Waste Monitor,1,37
Democratic Republic of The Congo,COD,65,83,3,8,NA,Catching up,Leading,2021,37,3,83.56939464621246,3,Responsibility and sustainability,8,Global Index on Responsible AI,1,37
Democratic Republic of The Congo,COD,65,25,3,9,NA,Catching up,Off track,2021,37,3,25.98212245106697,3,Responsibility and sustainability,9,Digital Trade Integration Index,1,37
Democratic Republic of The Congo,COD,65,NA,4,10,NA,Catching up,NA,2021,37,3,NA,4,Trust and resilience,10,Global Cybersecurity Index,1,37
Democratic Republic of The Congo,COD,65,52,4,11,NA,Catching up,Catching up,2021,37,3,52.991562380455434,4,Trust and resilience,11,Internet Resilience Index,1,37
Democratic Republic of The Congo,COD,65,73,4,12,NA,Catching up,On track,2021,37,3,74.57843783311546,4,Trust and resilience,12,Accountability Index,1,37
Denmark,DNK,68,56,1,1,NA,On track,Catching up,2021,38,3,56.61495810840279,1,Connectivity and infrastructure,1,ICT Development Index,2,37
Denmark,DNK,68,NA,1,2,NA,On track,NA,2021,38,3,NA,1,Connectivity and infrastructure,2,Global Internet Shutdowns,2,37
Denmark,DNK,68,90,1,3,NA,On track,Leading,2021,38,3,90.38218413945287,1,Connectivity and infrastructure,3,Network Readiness Index,2,37
Denmark,DNK,68,92,2,4,NA,On track,Leading,2021,38,3,93.35202386789024,2,Rights and freedoms,4,Freedom on the Net,2,37
Denmark,DNK,68,100,2,5,NA,On track,Leading,2021,38,3,99.35926659032702,2,Rights and freedoms,5,Freedom in the World,2,37
Denmark,DNK,68,69,2,6,NA,On track,On track,2021,38,3,67.23245838470757,2,Rights and freedoms,6,Rule of Law Index,2,37
Denmark,DNK,68,4,3,7,NA,On track,Off track,2021,38,3,2.868824878707528,3,Responsibility and sustainability,7,Global E-Waste Monitor,2,37
Denmark,DNK,68,75,3,8,NA,On track,On track,2021,38,3,75.70890127122402,3,Responsibility and sustainability,8,Global Index on Responsible AI,2,37
Denmark,DNK,68,75,3,9,NA,On track,On track,2021,38,3,73.3211628831923,3,Responsibility and sustainability,9,Digital Trade Integration Index,2,37
Denmark,DNK,68,38,4,10,NA,On track,Off track,2021,38,3,38.945977533236146,4,Trust and resilience,10,Global Cybersecurity Index,2,37
Denmark,DNK,68,44,4,11,NA,On track,Off track,2021,38,3,44.72453835606575,4,Trust and resilience,11,Internet Resilience Index,2,37
Denmark,DNK,68,NA,4,12,NA,On track,NA,2021,38,3,NA,4,Trust and resilience,12,Accountability Index,2,37
Djibouti,DJI,53,41,1,1,NA,Catching up,Off track,2021,39,3,39.9834758406505,1,Connectivity and infrastructure,1,ICT Development Index,3,37
Djibouti,DJI,53,NA,1,2,NA,Catching up,NA,2021,39,3,NA,1,Connectivity and infrastructure,2,Global Internet Shutdowns,3,37
Djibouti,DJI,53,53,1,3,NA,Catching up,Catching up,2021,39,3,54.45105670206249,1,Connectivity and infrastructure,3,Network Readiness Index,3,37
Djibouti,DJI,53,43,2,4,NA,Catching up,Off track,2021,39,3,41.67290677502751,2,Rights and freedoms,4,Freedom on the Net,3,37
Djibouti,DJI,53,1,2,5,NA,Catching up,Off track,2021,39,3,2.8433880181983113,2,Rights and freedoms,5,Freedom in the World,3,37
Djibouti,DJI,53,33,2,6,NA,Catching up,Off track,2021,39,3,34.87960841320455,2,Rights and freedoms,6,Rule of Law Index,3,37
Djibouti,DJI,53,36,3,7,NA,Catching up,Off track,2021,39,3,34.27120624948293,3,Responsibility and sustainability,7,Global E-Waste Monitor,3,37
Djibouti,DJI,53,79,3,8,NA,Catching up,On track,2021,39,3,80.3195780608803,3,Responsibility and sustainability,8,Global Index on Responsible AI,3,37
Djibouti,DJI,53,100,3,9,NA,Catching up,Leading,2021,39,3,98.0920025575906,3,Responsibility and sustainability,9,Digital Trade Integration Index,3,37
Djibouti,DJI,53,47,4,10,NA,Catching up,Off track,2021,39,3,48.22080393694341,4,Trust and resilience,10,Global Cybersecurity Index,3,37
Djibouti,DJI,53,42,4,11,NA,Catching up,Off track,2021,39,3,42.91263260319829,4,Trust and resilience,11,Internet Resilience Index,3,37
Djibouti,DJI,53,82,4,12,NA,Catching up,Leading,2021,39,3,82.63196848519146,4,Trust and resilience,12,Accountability Index,3,37
Dominican Republic,DOM,85,52,1,1,NA,Leading,Catching up,2021,40,3,53.14260215591639,1,Connectivity and infrastructure,1,ICT Development Index,4,37
Dominican Republic,DOM,85,75,1,2,NA,Leading,On track,2021,40,3,75.14107688795775,1,Connectivity and infrastructure,2,Global Internet Shutdowns,4,37
Dominican Republic,DOM,85,28,1,3,NA,Leading,Off track,2021,40,3,27.3013251516968,1,Connectivity and infrastructure,3,Network Readiness Index,4,37
Dominican Republic,DOM,85,54,2,4,NA,Leading,Catching up,2021,40,3,54.283488009124994,2,Rights and freedoms,4,Freedom on the Net,4,37
Dominican Republic,DOM,85,NA,2,5,NA,Leading,NA,2021,40,3,NA,2,Rights and freedoms,5,Freedom in the World,4,37
Dominican Republic,DOM,85,58,2,6,NA,Leading,Catching up,2021,40,3,59.17953178938478,2,Rights and freedoms,6,Rule of Law Index,4,37
Dominican Republic,DOM,85,100,3,7,NA,Leading,Leading,2021,40,3,98.97708917129785,3,Responsibility and sustainability,7,Global E-Waste Monitor,4,37
Dominican Republic,DOM,85,84,3,8,NA,Leading,Leading,2021,40,3,84.4970977222547,3,Responsibility and sustainability,8,Global Index on Responsible AI,4,37
Dominican Republic,DOM,85,93,3,9,NA,Leading,Leading,2021,40,3,94.15891451109201,3,Responsibility and sustainability,9,Digital Trade Integration Index,4,37
Dominican Republic,DOM,85,82,4,10,NA,Leading,Leading,2021,40,3,81.43385723792017,4,Trust and resilience,10,Global Cybersecurity Index,4,37
Dominican Republic,DOM,85,64,4,11,NA,Leading,Catching up,2021,40,3,64.96922469884157,4,Trust and resilience,11,Internet Resilience Index,4,37
Dominican Republic,DOM,85,99,4,12,NA,Leading,Leading,2021,40,3,98.21994252875447,4,Trust and resilience,12,Accountability Index,4,37
Ecuador,ECU,36,NA,1,1,NA,Off track,NA,2021,41,3,NA,1,Connectivity and infrastructure,1,ICT Development Index,0,38
Ecuador,ECU,36,79,1,2,NA,Off track,On track,2021,41,3,78.3610494369641,1,Connectivity and infrastructure,2,Global Internet Shutdowns,0,38
Ecuador,ECU,36,NA,1,3,NA,Off track,NA,2021,41,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,0,38
Ecuador,ECU,36,53,2,4,NA,Off track,Catching up,2021,41,3,51.03606590256095,2,Rights and freedoms,4,Freedom on the Net,0,38
Ecuador,ECU,36,NA,2,5,NA,Off track,NA,2021,41,3,NA,2,Rights and freedoms,5,Freedom in the World,0,38
Ecuador,ECU,36,67,2,6,NA,Off track,On track,2021,41,3,67.66467588022351,2,Rights and freedoms,6,Rule of Law Index,0,38
Ecuador,ECU,36,96,3,7,NA,Off track,Leading,2021,41,3,97.78871263563633,3,Responsibility and sustainability,7,Global E-Waste Monitor,0,38
Ecuador,ECU,36,1,3,8,NA,Off track,Off track,2021,41,3,2.4462685780599713,3,Responsibility and sustainability,8,Global Index on Responsible AI,0,38
Ecuador,ECU,36,100,3,9,NA,Off track,Leading,2021,41,3,98.76122555043548,3,Responsibility and sustainability,9,Digital Trade Integration Index,0,38
Ecuador,ECU,36,93,4,10,NA,Off track,Leading,2021,41,3,94.4814370945096,4,Trust and resilience,10,Global Cybersecurity Index,0,38
Ecuador,ECU,36,21,4,11,NA,Off track,Off track,2021,41,3,22.396681137382984,4,Trust and resilience,11,Internet Resilience Index,0,38
Ecuador,ECU,36,NA,4,12,NA,Off track,NA,2021,41,3,NA,4,Trust and resilience,12,Accountability Index,0,38
Egypt,EGY,100,52,1,1,NA,Leading,Catching up,2021,42,3,50.12115801218897,1,Connectivity and infrastructure,1,ICT Development Index,1,38
Egypt,EGY,100,69,1,2,NA,Leading,On track,2021,42,3,69.58298163115978,1,Connectivity and infrastructure,2,Global Internet Shutdowns,1,38
Egypt,EGY,100,NA,1,3,NA,Leading,NA,2021,42,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,1,38
Egypt,EGY,100,NA,2,4,NA,Leading,NA,2021,42,3,NA,2,Rights and freedoms,4,Freedom on the Net,1,38
Egypt,EGY,100,74,2,5,NA,Leading,On track,2021,42,3,74.48735887464136,2,Rights and freedoms,5,Freedom in the World,1,38
Egypt,EGY,100,54,2,6,NA,Leading,Catching up,2021,42,3,53.16707240603864,2,Rights and freedoms,6,Rule of Law Index,1,38
Egypt,EGY,100,50,3,7,NA,Leading,Off track,2021,42,3,50.440834566019475,3,Responsibility and sustainability,7,Global E-Waste Monitor,1,38
Egypt,EGY,100,NA,3,8,NA,Leading,NA,2021,42,3,NA,3,Responsibility and sustainability,8,Global Index on Responsible AI,1,38
Egypt,EGY,100,75,3,9,NA,Leading,On track,2021,42,3,73.3923840103671,3,Responsibility and sustainability,9,Digital Trade Integration Index,1,38
Egypt,EGY,100,96,4,10,NA,Leading,Leading,2021,42,3,95.61001469381154,4,Trust and resilience,10,Global Cybersecurity Index,1,38
Egypt,EGY,100,62,4,11,NA,Leading,Catching up,2021,42,3,61.799959002994,4,Trust and resilience,11,Internet Resilience Index,1,38
Egypt,EGY,100,57,4,12,NA,Leading,Catching up,2021,42,3,57.960120039992034,4,Trust and resilience,12,Accountability Index,1,38
El Salvador,SLV,53,70,1,1,NA,Catching up,On track,2021,43,3,70.54220197815448,1,Connectivity and infrastructure,1,ICT Development Index,2,38
El Salvador,SLV,53,99,1,2,NA,Catching up,Leading,2021,43,3,98.95205862168223,1,Connectivity and infrastructure,2,Global Internet Shutdowns,2,38
El Salvador,SLV,53,NA,1,3,NA,Catching up,NA,2021,43,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,2,38
El Salvador,SLV,53,86,2,4,NA,Catching up,Leading,2021,43,3,84.79899538680911,2,Rights and freedoms,4,Freedom on the Net,2,38
El Salvador,SLV,53,81,2,5,NA,Catching up,Leading,2021,43,3,79.79471823386848,2,Rights and freedoms,5,Freedom in the World,2,38
El Salvador,SLV,53,63,2,6,NA,Catching up,Catching up,2021,43,3,61.184702635742724,2,Rights and freedoms,6,Rule of Law Index,2,38
El Salvador,SLV,53,NA,3,7,NA,Catching up,NA,2021,43,3,NA,3,Responsibility and sustainability,7,Global E-Waste Monitor,2,38
El Salvador,SLV,53,NA,3,8,NA,Catching up,NA,2021,43,3,NA,3,Responsibility and sustainability,8,Global Index on Responsible AI,2,38
El Salvador,SLV,53,34,3,9,NA,Catching up,Off track,2021,43,3,32.99007585924119,3,Responsibility and sustainability,9,Digital Trade Integration Index,2,38
El Salvador,SLV,53,100,4,10,NA,Catching up,Leading,2021,43,3,100.24405993893743,4,Trust and resilience,10,Global Cybersecurity Index,2,38
El Salvador,SLV,53,66,4,11,NA,Catching up,On track,2021,43,3,64.06572260521352,4,Trust and resilience,11,Internet Resilience Index,2,38
El Salvador,SLV,53,72,4,12,NA,Catching up,On track,2021,43,3,71.34525343310088,4,Trust and resilience,12,Accountability Index,2,38
Eritrea,ERI,34,82,1,1,NA,Off track,Leading,2021,44,3,81.34574568178505,1,Connectivity and infrastructure,1,ICT Development Index,3,38
Eritrea,ERI,34,98,1,2,NA,Off track,Leading,2021,44,3,97.68388679157943,1,Connectivity and infrastructure,2,Global Internet Shutdowns,3,38
Eritrea,ERI,34,28,1,3,NA,Off track,Off track,2021,44,3,26.335056757554412,1,Connectivity and infrastructure,3,Network Readiness Index,3,38
Eritrea,ERI,34,77,2,4,NA,Off track,On track,2021,44,3,78.9933972498402,2,Rights and freedoms,4,Freedom on the Net,3,38
