NAME_ENGL,ISO3_CODE,total,value,pillar_num,commitment_num,note,group,group_value,year,row_id,x,y,pillar_num_cardinal,pillar_txt,commitment_num_cardinal,commitment_txt_cardinal,fx,fy
Togo,TGO,48,70,2,4,NA,Off track,On track,2020,132,3,71.22432030923665,2,Rights and freedoms,4,Freedom on the Net,2,26
Togo,TGO,48,57,2,5,NA,Off track,Catching up,2020,132,3,55.62766403798014,2,Rights and freedoms,5,Freedom in the World,2,26
Togo,TGO,48,47,2,6,NA,Off track,Off track,2020,132,3,48.15063570346683,2,Rights and freedoms,6,Rule of Law Index,2,26
Togo,TGO,48,59,3,7,NA,Off track,Catching up,2020,132,3,59.57150869537145,3,Responsibility and sustainability,7,Global E-Waste Monitor,2,26
Togo,TGO,48,52,3,8,NA,Off track,Catching up,2020,132,3,53.23607890214771,3,Responsibility and sustainability,8,Global Index on Responsible AI,2,26
Togo,TGO,48,56,3,9,NA,Off track,Catching up,2020,132,3,54.91586789675057,3,Responsibility and sustainability,9,Digital Trade Integration Index,2,26
Togo,TGO,48,35,4,10,NA,Off track,Off track,2020,132,3,33.080985056236386,4,Trust and resilience,10,Global Cybersecurity Index,2,26
Togo,TGO,48,26,4,11,NA,Off track,Off track,2020,132,3,25.121742628514767,4,Trust and resilience,11,Internet Resilience Index,2,26
Togo,TGO,48,NA,4,12,NA,Off track,NA,2020,132,3,NA,4,Trust and resilience,12,Accountability Index,2,26
Tonga,TON,82,63,1,1,NA,Leading,Catching up,2020,133,3,64.49605789873749,1,Connectivity and infrastructure,1,ICT Development Index,3,26
Tonga,TON,82,100,1,2,NA,Leading,Leading,2020,133,3,99.9660661118105,1,Connectivity and infrastructure,2,Global Internet Shutdowns,3,26
Tonga,TON,82,40,1,3,NA,Leading,Off track,2020,133,3,39.26644511707127,1,Connectivity and infrastructure,3,Network Readiness Index,3,26
Tonga,TON,82,83,2,4,NA,Leading,Leading,2020,133,3,83.35539533663541,2,Rights and freedoms,4,Freedom on the Net,3,26
Tonga,TON,82,71,2,5,NA,Leading,On track,2020,133,3,71.88523117639124,2,Rights and freedoms,5,Freedom in the World,3,26
Tonga,TON,82,68,2,6,NA,Leading,On track,2020,133,3,69.94584714155644,2,Rights and freedoms,6,Rule of Law Index,3,26
Tonga,TON,82,55,3,7,NA,Leading,Catching up,2020,133,3,56.31545021291822,3,Responsibility and sustainability,7,Global E-Waste Monitor,3,26
Tonga,TON,82,58,3,8,NA,Leading,Catching up,2020,133,3,59.47308559156954,3,Responsibility and sustainability,8,Global Index on Responsible AI,3,26
Tonga,TON,82,99,3,9,NA,Leading,Leading,2020,133,3,98.36659470107406,3,Responsibility and sustainability,9,Digital Trade Integration Index,3,26
Tonga,TON,82,59,4,10,NA,Leading,Catching up,2020,133,3,58.693734373897314,4,Trust and resilience,10,Global Cybersecurity Index,3,26
Tonga,TON,82,38,4,11,NA,Leading,Off track,2020,133,3,39.35449345596135,4,Trust and resilience,11,Internet Resilience Index,3,26
Tonga,TON,82,69,4,12,NA,Leading,On track,2020,133,3,70.28498759306967,4,Trust and resilience,12,Accountability Index,3,26
Trinidad and Tobago,TTO,58,48,1,1,NA,Catching up,Off track,2020,134,3,47.95292628835887,1,Connectivity and infrastructure,1,ICT Development Index,4,26
Trinidad and Tobago,TTO,58,39,1,2,NA,Catching up,Off track,2020,134,3,38.286864407360554,1,Connectivity and infrastructure,2,Global Internet Shutdowns,4,26
Trinidad and Tobago,TTO,58,42,1,3,NA,Catching up,Off track,2020,134,3,42.61496498063207,1,Connectivity and infrastructure,3,Network Readiness Index,4,26
Trinidad and Tobago,TTO,58,66,2,4,NA,Catching up,On track,2020,134,3,65.65275023132563,2,Rights and freedoms,4,Freedom on the Net,4,26
Trinidad and Tobago,TTO,58,33,2,5,NA,Catching up,Off track,2020,134,3,31.521586216054857,2,Rights and freedoms,5,Freedom in the World,4,26
Trinidad and Tobago,TTO,58,73,2,6,NA,Catching up,On track,2020,134,3,71.54957382567227,2,Rights and freedoms,6,Rule of Law Index,4,26
Trinidad and Tobago,TTO,58,51,3,7,NA,Catching up,Catching up,2020,134,3,50.965040255337954,3,Responsibility and sustainability,7,Global E-Waste Monitor,4,26
Trinidad and Tobago,TTO,58,58,3,8,NA,Catching up,Catching up,2020,134,3,59.989911483600736,3,Responsibility and sustainability,8,Global Index on Responsible AI,4,26
Trinidad and Tobago,TTO,58,NA,3,9,NA,Catching up,NA,2020,134,3,NA,3,Responsibility and sustainability,9,Digital Trade Integration Index,4,26
Trinidad and Tobago,TTO,58,79,4,10,NA,Catching up,On track,2020,134,3,77.3096071286127,4,Trust and resilience,10,Global Cybersecurity Index,4,26
Trinidad and Tobago,TTO,58,74,4,11,NA,Catching up,On track,2020,134,3,74.80917988996953,4,Trust and resilience,11,Internet Resilience Index,4,26
Trinidad and Tobago,TTO,58,NA,4,12,NA,Catching up,NA,2020,134,3,NA,4,Trust and resilience,12,Accountability Index,4,26
Turkmenistan,TKM,77,65,1,1,NA,On track,Catching up,2020,136,3,64.37805860117078,1,Connectivity and infrastructure,1,ICT Development Index,0,27
Turkmenistan,TKM,77,43,1,2,NA,On track,Off track,2020,136,3,44.75341157987714,1,Connectivity and infrastructure,2,Global Internet Shutdowns,0,27
Turkmenistan,TKM,77,90,1,3,NA,On track,Leading,2020,136,3,89.89901513885707,1,Connectivity and infrastructure,3,Network Readiness Index,0,27
Turkmenistan,TKM,77,NA,2,4,NA,On track,NA,2020,136,3,NA,2,Rights and freedoms,4,Freedom on the Net,0,27
Turkmenistan,TKM,77,35,2,5,NA,On track,Off track,2020,136,3,33.761462058871984,2,Rights and freedoms,5,Freedom in the World,0,27
Turkmenistan,TKM,77,NA,2,6,NA,On track,NA,2020,136,3,NA,2,Rights and freedoms,6,Rule of Law Index,0,27
Turkmenistan,TKM,77,95,3,7,NA,On track,Leading,2020,136,3,94.28902366477996,3,Responsibility and sustainability,7,Global E-Waste Monitor,0,27
Turkmenistan,TKM,77,28,3,8,NA,On track,Off track,2020,136,3,29.834444530308247,3,Responsibility and sustainability,8,Global Index on Responsible AI,0,27
Turkmenistan,TKM,77,87,3,9,NA,On track,Leading,2020,136,3,88.02193369157612,3,Responsibility and sustainability,9,Digital Trade Integration Index,0,27
Turkmenistan,TKM,77,60,4,10,NA,On track,Catching up,2020,136,3,59.424167953431606,4,Trust and resilience,10,Global Cybersecurity Index,0,27
Turkmenistan,TKM,77,NA,4,11,NA,On track,NA,2020,136,3,NA,4,Trust and resilience,11,Internet Resilience Index,0,27
Turkmenistan,TKM,77,96,4,12,NA,On track,Leading,2020,136,3,96.16706724278629,4,Trust and resilience,12,Accountability Index,0,27
Tuvalu,TUV,59,NA,1,1,NA,Catching up,NA,2020,137,3,NA,1,Connectivity and infrastructure,1,ICT Development Index,1,27
Tuvalu,TUV,59,74,1,2,NA,Catching up,On track,2020,137,3,74.98266219813377,1,Connectivity and infrastructure,2,Global Internet Shutdowns,1,27
Tuvalu,TUV,59,NA,1,3,NA,Catching up,NA,2020,137,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,1,27
Tuvalu,TUV,59,41,2,4,NA,Catching up,Off track,2020,137,3,42.89968637004495,2,Rights and freedoms,4,Freedom on the Net,1,27
Tuvalu,TUV,59,NA,2,5,NA,Catching up,NA,2020,137,3,NA,2,Rights and freedoms,5,Freedom in the World,1,27
Tuvalu,TUV,59,63,2,6,NA,Catching up,Catching up,2020,137,3,62.60757805034518,2,Rights and freedoms,6,Rule of Law Index,1,27
Tuvalu,TUV,59,NA,3,7,NA,Catching up,NA,2020,137,3,NA,3,Responsibility and sustainability,7,Global E-Waste Monitor,1,27
Tuvalu,TUV,59,NA,3,8,NA,Catching up,NA,2020,137,3,NA,3,Responsibility and sustainability,8,Global Index on Responsible AI,1,27
Tuvalu,TUV,59,NA,3,9,NA,Catching up,NA,2020,137,3,NA,3,Responsibility and sustainability,9,Digital Trade Integration Index,1,27
Tuvalu,TUV,59,83,4,10,NA,Catching up,Leading,2020,137,3,84.47626415453851,4,Trust and resilience,10,Global Cybersecurity Index,1,27
Tuvalu,TUV,59,100,4,11,NA,Catching up,Leading,2020,137,3,100.16504813730717,4,Trust and resilience,11,Internet Resilience Index,1,27
Tuvalu,TUV,59,20,4,12,NA,Catching up,Off track,2020,137,3,18.250726788304746,4,Trust and resilience,12,Accountability Index,1,27
Türkiye,TUR,74,37,1,1,NA,On track,Off track,2020,135,3,38.51884355209768,1,Connectivity and infrastructure,1,ICT Development Index,2,27
Türkiye,TUR,74,99,1,2,NA,On track,Leading,2020,135,3,98.19692259840667,1,Connectivity and infrastructure,2,Global Internet Shutdowns,2,27
Türkiye,TUR,74,48,1,3,NA,On track,Off track,2020,135,3,47.03452577907592,1,Connectivity and infrastructure,3,Network Readiness Index,2,27
Türkiye,TUR,74,100,2,4,NA,On track,Leading,2020,135,3,100.76064846571535,2,Rights and freedoms,4,Freedom on the Net,2,27
Türkiye,TUR,74,33,2,5,NA,On track,Off track,2020,135,3,33.47540143691003,2,Rights and freedoms,5,Freedom in the World,2,27
Türkiye,TUR,74,79,2,6,NA,On track,On track,2020,135,3,79.46317683998495,2,Rights and freedoms,6,Rule of Law Index,2,27
Türkiye,TUR,74,NA,3,7,NA,On track,NA,2020,135,3,NA,3,Responsibility and sustainability,7,Global E-Waste Monitor,2,27
Türkiye,TUR,74,NA,3,8,NA,On track,NA,2020,135,3,NA,3,Responsibility and sustainability,8,Global Index on Responsible AI,2,27
Türkiye,TUR,74,NA,3,9,NA,On track,NA,2020,135,3,NA,3,Responsibility and sustainability,9,Digital Trade Integration Index,2,27
Türkiye,TUR,74,64,4,10,NA,On track,Catching up,2020,135,3,63.471311300992966,4,Trust and resilience,10,Global Cybersecurity Index,2,27
Türkiye,TUR,74,67,4,11,NA,On track,On track,2020,135,3,68.67492211144418,4,Trust and resilience,11,Internet Resilience Index,2,27
Türkiye,TUR,74,5,4,12,NA,On track,Off track,2020,135,3,4.88524944614619,4,Trust and resilience,12,Accountability Index,2,27
Ukraine,UKR,65,83,1,1,NA,Catching up,Leading,2020,138,3,83.36856433935463,1,Connectivity and infrastructure,1,ICT Development Index,3,27
Ukraine,UKR,65,NA,1,2,NA,Catching up,NA,2020,138,3,NA,1,Connectivity and infrastructure,2,Global Internet Shutdowns,3,27
Ukraine,UKR,65,48,1,3,NA,Catching up,Off track,2020,138,3,46.68311185296625,1,Connectivity and infrastructure,3,Network Readiness Index,3,27
Ukraine,UKR,65,61,2,4,NA,Catching up,Catching up,2020,138,3,62.077568153850734,2,Rights and freedoms,4,Freedom on the Net,3,27
Ukraine,UKR,65,100,2,5,NA,Catching up,Leading,2020,138,3,98.09208800084889,2,Rights and freedoms,5,Freedom in the World,3,27
Ukraine,UKR,65,58,2,6,NA,Catching up,Catching up,2020,138,3,58.41332689207047,2,Rights and freedoms,6,Rule of Law Index,3,27
Ukraine,UKR,65,NA,3,7,NA,Catching up,NA,2020,138,3,NA,3,Responsibility and sustainability,7,Global E-Waste Monitor,3,27
Ukraine,UKR,65,58,3,8,NA,Catching up,Catching up,2020,138,3,59.67191146686673,3,Responsibility and sustainability,8,Global Index on Responsible AI,3,27
Ukraine,UKR,65,65,3,9,NA,Catching up,Catching up,2020,138,3,66.45190748479217,3,Responsibility and sustainability,9,Digital Trade Integration Index,3,27
Ukraine,UKR,65,NA,4,10,NA,Catching up,NA,2020,138,3,NA,4,Trust and resilience,10,Global Cybersecurity Index,3,27
Ukraine,UKR,65,NA,4,11,NA,Catching up,NA,2020,138,3,NA,4,Trust and resilience,11,Internet Resilience Index,3,27
Ukraine,UKR,65,NA,4,12,NA,Catching up,NA,2020,138,3,NA,4,Trust and resilience,12,Accountability Index,3,27
United Arab Emirates,ARE,34,NA,1,1,NA,Off track,NA,2020,139,3,NA,1,Connectivity and infrastructure,1,ICT Development Index,4,27
United Arab Emirates,ARE,34,48,1,2,NA,Off track,Off track,2020,139,3,46.60749744903296,1,Connectivity and infrastructure,2,Global Internet Shutdowns,4,27
United Arab Emirates,ARE,34,NA,1,3,NA,Off track,NA,2020,139,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,4,27
United Arab Emirates,ARE,34,46,2,4,NA,Off track,Off track,2020,139,3,46.78332718554884,2,Rights and freedoms,4,Freedom on the Net,4,27
United Arab Emirates,ARE,34,87,2,5,NA,Off track,Leading,2020,139,3,86.9321845844388,2,Rights and freedoms,5,Freedom in the World,4,27
United Arab Emirates,ARE,34,53,2,6,NA,Off track,Catching up,2020,139,3,54.66572401113808,2,Rights and freedoms,6,Rule of Law Index,4,27
United Arab Emirates,ARE,34,41,3,7,NA,Off track,Off track,2020,139,3,40.24995260220021,3,Responsibility and sustainability,7,Global E-Waste Monitor,4,27
United Arab Emirates,ARE,34,53,3,8,NA,Off track,Catching up,2020,139,3,54.68106588162482,3,Responsibility and sustainability,8,Global Index on Responsible AI,4,27
United Arab Emirates,ARE,34,65,3,9,NA,Off track,Catching up,2020,139,3,66.97432962339371,3,Responsibility and sustainability,9,Digital Trade Integration Index,4,27
United Arab Emirates,ARE,34,96,4,10,NA,Off track,Leading,2020,139,3,95.43816665094346,4,Trust and resilience,10,Global Cybersecurity Index,4,27
United Arab Emirates,ARE,34,69,4,11,NA,Off track,On track,2020,139,3,69.27529668528587,4,Trust and resilience,11,Internet Resilience Index,4,27
United Arab Emirates,ARE,34,NA,4,12,NA,Off track,NA,2020,139,3,NA,4,Trust and resilience,12,Accountability Index,4,27
United Kingdom,GBR,3,32,1,1,NA,Off track,Off track,2020,140,3,30.850918517448008,1,Connectivity and infrastructure,1,ICT Development Index,0,28
United Kingdom,GBR,3,41,1,2,NA,Off track,Off track,2020,140,3,41.57090504374355,1,Connectivity and infrastructure,2,Global Internet Shutdowns,0,28
United Kingdom,GBR,3,84,1,3,NA,Off track,Leading,2020,140,3,82.37441761605442,1,Connectivity and infrastructure,3,Network Readiness Index,0,28
United Kingdom,GBR,3,53,2,4,NA,Off track,Catching up,2020,140,3,52.557004443369806,2,Rights and freedoms,4,Freedom on the Net,0,28
United Kingdom,GBR,3,100,2,5,NA,Off track,Leading,2020,140,3,101.24285871721804,2,Rights and freedoms,5,Freedom in the World,0,28
United Kingdom,GBR,3,36,2,6,NA,Off track,Off track,2020,140,3,34.824007858522236,2,Rights and freedoms,6,Rule of Law Index,0,28
United Kingdom,GBR,3,1,3,7,NA,Off track,Off track,2020,140,3,0.17266944702714682,3,Responsibility and sustainability,7,Global E-Waste Monitor,0,28
United Kingdom,GBR,3,100,3,8,NA,Off track,Leading,2020,140,3,98.05330531485379,3,Responsibility and sustainability,8,Global Index on Responsible AI,0,28
United Kingdom,GBR,3,50,3,9,NA,Off track,Off track,2020,140,3,49.3271633181721,3,Responsibility and sustainability,9,Digital Trade Integration Index,0,28
United Kingdom,GBR,3,NA,4,10,NA,Off track,NA,2020,140,3,NA,4,Trust and resilience,10,Global Cybersecurity Index,0,28
United Kingdom,GBR,3,NA,4,11,NA,Off track,NA,2020,140,3,NA,4,Trust and resilience,11,Internet Resilience Index,0,28
United Kingdom,GBR,3,48,4,12,NA,Off track,Off track,2020,140,3,47.02151201013476,4,Trust and resilience,12,Accountability Index,0,28
United Republic of Tanzania,TZA,28,71,1,1,NA,Off track,On track,2020,141,3,71.80758857727051,1,Connectivity and infrastructure,1,ICT Development Index,1,28
United Republic of Tanzania,TZA,28,NA,1,2,NA,Off track,NA,2020,141,3,NA,1,Connectivity and infrastructure,2,Global Internet Shutdowns,1,28
United Republic of Tanzania,TZA,28,NA,1,3,NA,Off track,NA,2020,141,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,1,28
United Republic of Tanzania,TZA,28,50,2,4,NA,Off track,Off track,2020,141,3,50.17711076885462,2,Rights and freedoms,4,Freedom on the Net,1,28
United Republic of Tanzania,TZA,28,17,2,5,NA,Off track,Off track,2020,141,3,17.236119926907122,2,Rights and freedoms,5,Freedom in the World,1,28
United Republic of Tanzania,TZA,28,79,2,6,NA,Off track,On track,2020,141,3,78.37634817883372,2,Rights and freedoms,6,Rule of Law Index,1,28
United Republic of Tanzania,TZA,28,49,3,7,NA,Off track,Off track,2020,141,3,49.89777075685561,3,Responsibility and sustainability,7,Global E-Waste Monitor,1,28
United Republic of Tanzania,TZA,28,34,3,8,NA,Off track,Off track,2020,141,3,33.259225835092366,3,Responsibility and sustainability,8,Global Index on Responsible AI,1,28
United Republic of Tanzania,TZA,28,81,3,9,NA,Off track,Leading,2020,141,3,80.1720168767497,3,Responsibility and sustainability,9,Digital Trade Integration Index,1,28
United Republic of Tanzania,TZA,28,73,4,10,NA,Off track,On track,2020,141,3,73.06407468952239,4,Trust and resilience,10,Global Cybersecurity Index,1,28
United Republic of Tanzania,TZA,28,48,4,11,NA,Off track,Off track,2020,141,3,48.38572387769818,4,Trust and resilience,11,Internet Resilience Index,1,28
United Republic of Tanzania,TZA,28,NA,4,12,NA,Off track,NA,2020,141,3,NA,4,Trust and resilience,12,Accountability Index,1,28
United States,USA,37,58,1,1,NA,Off track,Catching up,2020,142,3,59.372614132240415,1,Connectivity and infrastructure,1,ICT Development Index,2,28
United States,USA,37,19,1,2,NA,Off track,Off track,2020,142,3,17.75965709425509,1,Connectivity and infrastructure,2,Global Internet Shutdowns,2,28
United States,USA,37,NA,1,3,NA,Off track,NA,2020,142,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,2,28
United States,USA,37,NA,2,4,NA,Off track,NA,2020,142,3,NA,2,Rights and freedoms,4,Freedom on the Net,2,28
United States,USA,37,NA,2,5,NA,Off track,NA,2020,142,3,NA,2,Rights and freedoms,5,Freedom in the World,2,28
United States,USA,37,56,2,6,NA,Off track,Catching up,2020,142,3,54.38065422978252,2,Rights and freedoms,6,Rule of Law Index,2,28
United States,USA,37,77,3,7,NA,Off track,On track,2020,142,3,76.69718621112406,3,Responsibility and sustainability,7,Global E-Waste Monitor,2,28
United States,USA,37,44,3,8,NA,Off track,Off track,2020,142,3,44.16791994869709,3,Responsibility and sustainability,8,Global Index on Responsible AI,2,28
United States,USA,37,27,3,9,NA,Off track,Off track,2020,142,3,27.605690515600145,3,Responsibility and sustainability,9,Digital Trade Integration Index,2,28
United States,USA,37,87,4,10,NA,Off track,Leading,2020,142,3,85.51680704858154,4,Trust and resilience,10,Global Cybersecurity Index,2,28
United States,USA,37,NA,4,11,NA,Off track,NA,2020,142,3,NA,4,Trust and resilience,11,Internet Resilience Index,2,28
United States,USA,37,NA,4,12,NA,Off track,NA,2020,142,3,NA,4,Trust and resilience,12,Accountability Index,2,28
Uruguay,URY,92,79,1,1,NA,Leading,On track,2020,143,3,79.92783580347896,1,Connectivity and infrastructure,1,ICT Development Index,3,28
Uruguay,URY,92,76,1,2,NA,Leading,On track,2020,143,3,74.85936789400876,1,Connectivity and infrastructure,2,Global Internet Shutdowns,3,28
Uruguay,URY,92,91,1,3,NA,Leading,Leading,2020,143,3,89.31729935482144,1,Connectivity and infrastructure,3,Network Readiness Index,3,28
Uruguay,URY,92,32,2,4,NA,Leading,Off track,2020,143,3,30.017525495029986,2,Rights and freedoms,4,Freedom on the Net,3,28
Uruguay,URY,92,57,2,5,NA,Leading,Catching up,2020,143,3,58.982512982562184,2,Rights and freedoms,5,Freedom in the World,3,28
Uruguay,URY,92,1,2,6,NA,Leading,Off track,2020,143,3,0.5298048937693238,2,Rights and freedoms,6,Rule of Law Index,3,28
Uruguay,URY,92,62,3,7,NA,Leading,Catching up,2020,143,3,63.291321186348796,3,Responsibility and sustainability,7,Global E-Waste Monitor,3,28
Uruguay,URY,92,18,3,8,NA,Leading,Off track,2020,143,3,19.84348539635539,3,Responsibility and sustainability,8,Global Index on Responsible AI,3,28
Uruguay,URY,92,61,3,9,NA,Leading,Catching up,2020,143,3,62.44540330953896,3,Responsibility and sustainability,9,Digital Trade Integration Index,3,28
Uruguay,URY,92,87,4,10,NA,Leading,Leading,2020,143,3,87.77496287878603,4,Trust and resilience,10,Global Cybersecurity Index,3,28
Uruguay,URY,92,54,4,11,NA,Leading,Catching up,2020,143,3,54.92221259418875,4,Trust and resilience,11,Internet Resilience Index,3,28
Uruguay,URY,92,27,4,12,NA,Leading,Off track,2020,143,3,27.762859511189163,4,Trust and resilience,12,Accountability Index,3,28
Uzbekistan,UZB,40,NA,1,1,NA,Off track,NA,2020,144,3,NA,1,Connectivity and infrastructure,1,ICT Development Index,4,28
Uzbekistan,UZB,40,34,1,2,NA,Off track,Off track,2020,144,3,33.519255716353655,1,Connectivity and infrastructure,2,Global Internet Shutdowns,4,28
Uzbekistan,UZB,40,35,1,3,NA,Off track,Off track,2020,144,3,33.060076301917434,1,Connectivity and infrastructure,3,Network Readiness Index,4,28
Uzbekistan,UZB,40,55,2,4,NA,Off track,Catching up,2020,144,3,54.43273129872978,2,Rights and freedoms,4,Freedom on the Net,4,28
Uzbekistan,UZB,40,NA,2,5,NA,Off track,NA,2020,144,3,NA,2,Rights and freedoms,5,Freedom in the World,4,28
Uzbekistan,UZB,40,43,2,6,NA,Off track,Off track,2020,144,3,42.9741423856467,2,Rights and freedoms,6,Rule of Law Index,4,28
Uzbekistan,UZB,40,NA,3,7,NA,Off track,NA,2020,144,3,NA,3,Responsibility and sustainability,7,Global E-Waste Monitor,4,28
Uzbekistan,UZB,40,100,3,8,NA,Off track,Leading,2020,144,3,98.23243886046112,3,Responsibility and sustainability,8,Global Index on Responsible AI,4,28
Uzbekistan,UZB,40,69,3,9,NA,Off track,On track,2020,144,3,70.16593011748046,3,Responsibility and sustainability,9,Digital Trade Integration Index,4,28
Uzbekistan,UZB,40,69,4,10,NA,Off track,On track,2020,144,3,68.22439207322896,4,Trust and resilience,10,Global Cybersecurity Index,4,28
Uzbekistan,UZB,40,NA,4,11,NA,Off track,NA,2020,144,3,NA,4,Trust and resilience,11,Internet Resilience Index,4,28
Uzbekistan,UZB,40,27,4,12,NA,Off track,Off track,2020,144,3,26.99860101006925,4,Trust and resilience,12,Accountability Index,4,28
Venezuela,VEN,100,68,1,1,NA,Leading,On track,2020,145,3,68.62203843612224,1,Connectivity and infrastructure,1,ICT Development Index,0,29
Venezuela,VEN,100,34,1,2,NA,Leading,Off track,2020,145,3,33.29472990054637,1,Connectivity and infrastructure,2,Global Internet Shutdowns,0,29
Venezuela,VEN,100,NA,1,3,NA,Leading,NA,2020,145,3,NA,1,Connectivity and infrastructure,3,Network Readiness Index,0,29
Venezuela,VEN,100,66,2,4,NA,Leading,On track,2020,145,3,64.82995596900582,2,Rights and freedoms,4,Freedom on the Net,0,29
Venezuela,VEN,100,46,2,5,NA,Leading,Off track,2020,145,3,44.65447537600994,2,Rights and freedoms,5,Freedom in the World,0,29
Venezuela,VEN,100,NA,2,6,NA,Leading,NA,2020,145,3,NA,2,Rights and freedoms,6,Rule of Law Index,0,29
Venezuela,VEN,100,39,3,7,NA,Leading,Off track,2020,145,3,40.62498594541103,3,Responsibility and sustainability,7,Global E-Waste Monitor,0,29
Venezuela,VEN,100,47,3,8,NA,Leading,Off track,2020,145,3,46.34100553765893,3,Responsibility and sustainability,8,Global Index on Responsible AI,0,29
Venezuela,VEN,100,57,3,9,NA,Leading,Catching up,2020,145,3,55.5476650018245,3,Responsibility and sustainability,9,Digital Trade Integration Index,0,29
Venezuela,VEN,100,82,4,10,NA,Leading,Leading,2020,145,3,80.33638354297727,4,Trust and resilience,10,Global Cybersecurity Index,0,29
Venezuela,VEN,100,35,4,11,NA,Leading,Off track,2020,145,3,33.82781810220331,4,Trust and resilience,11,Internet Resilience Index,0,29
Venezuela,VEN,100,90,4,12,NA,Leading,Leading,2020,145,3,90.55371805373579,4,Trust and resilience,12,Accountability Index,0,29
Vietnam,VNM,2,22,1,1,NA,Off track,Off track,2020,146,3,22.815540288574994,1,Connectivity and infrastructure,1,ICT Development Index,1,29
Vietnam,VNM,2,97,1,2,NA,Off track,Leading,2020,146,3,97.51769723184407,1,Connectivity and infrastructure,2,Global Internet Shutdowns,1,29
Vietnam,VNM,2,52,1,3,NA,Off track,Catching up,2020,146,3,52.887280526570976,1,Connectivity and infrastructure,3,Network Readiness Index,1,29
Vietnam,VNM,2,100,2,4,NA,Off track,Leading,2020,146,3,100.28910809848458,2,Rights and freedoms,4,Freedom on the Net,1,29
Vietnam,VNM,2,56,2,5,NA,Off track,Catching up,2020,146,3,57.52206790819764,2,Rights and freedoms,5,Freedom in the World,1,29
Vietnam,VNM,2,64,2,6,NA,Off track,Catching up,2020,146,3,65.33908299263567,2,Rights and freedoms,6,Rule of Law Index,1,29
Vietnam,VNM,2,NA,3,7,NA,Off track,NA,2020,146,3,NA,3,Responsibility and sustainability,7,Global E-Waste Monitor,1,29
Vietnam,VNM,2,68,3,8,NA,Off track,On track,2020,146,3,67.549380636774,3,Responsibility and sustainability,8,Global Index on Responsible AI,1,29
Vietnam,VNM,2,NA,3,9,NA,Off track,NA,2020,146,3,NA,3,Responsibility and sustainability,9,Digital Trade Integration Index,1,29
Vietnam,VNM,2,98,4,10,NA,Off track,Leading,2020,146,3,99.39686029590666,4,Trust and resilience,10,Global Cybersecurity Index,1,29
Vietnam,VNM,2,62,4,11,NA,Off track,Catching up,2020,146,3,60.91230102535337,4,Trust and resilience,11,Internet Resilience Index,1,29
Vietnam,VNM,2,NA,4,12,NA,Off track,NA,2020,146,3,NA,4,Trust and resilience,12,Accountability Index,1,29
Yemen,YEM,68,NA,1,1,NA,On track,NA,2020,147,3,NA,1,Connectivity and infrastructure,1,ICT Development Index,2,29
Yemen,YEM,68,69,1,2,NA,On track,On track,2020,147,3,68.63334949687123,1,Connectivity and infrastructure,2,Global Internet Shutdowns,2,29
Yemen,YEM,68,62,1,3,NA,On track,Catching up,2020,147,3,63.64455966744572,1,Connectivity and infrastructure,3,Network Readiness Index,2,29
Yemen,YEM,68,NA,2,4,NA,On track,NA,2020,147,3,NA,2,Rights and freedoms,4,Freedom on the Net,2,29
Yemen,YEM,68,96,2,5,NA,On track,Leading,2020,147,3,97.0832994133234,2,Rights and freedoms,5,Freedom in the World,2,29
Yemen,YEM,68,53,2,6,NA,On track,Catching up,2020,147,3,51.68106413073838,2,Rights and freedoms,6,Rule of Law Index,2,29
Yemen,YEM,68,NA,3,7,NA,On track,NA,2020,147,3,NA,3,Responsibility and sustainability,7,Global E-Waste Monitor,2,29
Yemen,YEM,68,82,3,8,NA,On track,Leading,2020,147,3,80.8805698659271,3,Responsibility and sustainability,8,Global Index on Responsible AI,2,29
Yemen,YEM,68,76,3,9,NA,On track,On track,2020,147,3,75.3809013189748,3,Responsibility and sustainability,9,Digital Trade Integration Index,2,29
Yemen,YEM,68,53,4,10,NA,On track,Catching up,2020,147,3,52.988199135288596,4,Trust and resilience,10,Global Cybersecurity Index,2,29
Yemen,YEM,68,NA,4,11,NA,On track,NA,2020,147,3,NA,4,Trust and resilience,11,Internet Resilience Index,2,29
Yemen,YEM,68,64,4,12,NA,On track,Catching up,2020,147,3,63.48958719521761,4,Trust and resilience,12,Accountability Index,2,29
Zambia,ZMB,39,82,1,1,NA,Off track,Leading,2020,148,3,81.92722749616951,1,Connectivity and infrastructure,1,ICT Development Index,3,29
Zambia,ZMB,39,NA,1,2,NA,Off track,NA,2020,148,3,NA,1,Connectivity and infrastructure,2,Global Internet Shutdowns,3,29
Zambia,ZMB,39,42,1,3,NA,Off track,Off track,2020,148,3,42.26208353228867,1,Connectivity and infrastructure,3,Network Readiness Index,3,29
Zambia,ZMB,39,61,2,4,NA,Off track,Catching up,2020,148,3,62.028699160553515,2,Rights and freedoms,4,Freedom on the Net,3,29
Zambia,ZMB,39,31,2,5,NA,Off track,Off track,2020,148,3,31.718513894826174,2,Rights and freedoms,5,Freedom in the World,3,29
